iso3,country,year,F1_institutional,F2_macro,F3_openness,F4_energy,F5_security,F6_human_capital,F7_financial,fdi_pct_gdp,fdi_usd,cici_score,cici_rank
MAR,Morocco,2024,54.37273086881288,54.568343231197154,47.423577055409964,100.0,52.99893029411578,21.05589578750863,48.42253847494035,1.02047789871899,1638999697.24143,58.8,7
TUN,Tunisia,2000,59.046845095154254,52.70256018281216,41.6944712350147,49.26549284955898,58.94903804190892,28.054328247987996,3.2117017276892965,3.49602747137556,750720443.574374,45.5,10
TUN,Tunisia,2001,58.820039077435865,52.4688954702177,45.84248878742986,50.42201460653053,50.0,27.314389815968564,3.920445656450765,2.04621697501891,451514809.247851,45.41,9
TUN,Tunisia,2002,58.59323305971749,51.24021017570477,43.316374241566386,50.711288386072795,57.51426998355197,26.57991890930887,4.705574355909061,3.41507220577273,790302916.627592,46.01,10
TUN,Tunisia,2003,57.00726446426021,53.32192910167318,41.54520338467904,50.90855487497115,59.21692581808404,25.850915528008944,2.060904535194077,1.96504647635127,539481939.009799,45.22,11
TUN,Tunisia,2004,56.83534094700051,54.35502602335403,44.266312861128135,51.729269948716095,56.58400265413356,35.67470028693291,0.587671750712942,1.89888949723214,592147521.678619,45.77,11
TUN,Tunisia,2005,54.71364326114587,53.58885548678776,46.26193330547958,52.90339023432453,56.09596546031267,24.61525479670556,0.0,2.20844919497596,712714847.262545,45.76,11
TUN,Tunisia,2006,60.90795451187205,55.30864343323332,48.475829946864515,53.4217596306622,56.68473165607927,25.353370720271744,0.1651526801219043,9.42473369729129,3239909092.61659,47.95,10
TUN,Tunisia,2007,60.3706738466792,56.917703778651166,54.54715121323975,54.66671363042846,56.97553624716543,39.13826537529198,0.8410330980601631,3.89395159860218,1515345043.99628,50.34,10
TUN,Tunisia,2008,59.12344163180643,56.20820753898881,60.71794959925978,57.497412937803965,55.90153026793316,39.90088249480461,2.2955603716990027,5.79738619600755,2600674976.49755,52.43,9
TUN,Tunisia,2009,58.547922445917216,55.74490685567853,47.921377154306185,55.25090716091621,55.826805194053954,26.57991890930887,5.64206074151941,3.50988118042442,1525244857.52902,48.07,9
TUN,Tunisia,2010,55.30186228917165,56.86563399721996,52.20202424103171,54.29740331925694,54.6338741991814,42.03788706284351,7.217247196472723,2.88814231758981,1334497694.56476,48.84,9
TUN,Tunisia,2011,59.61800804662511,53.42139895658589,52.175244867639904,54.66458761647643,53.55265465124004,42.81053654746679,11.856594543849342,0.899077534980039,432666011.578487,50.03,8
TUN,Tunisia,2012,60.31365680223795,56.358456796905315,53.04188574800832,54.94724688468172,50.94267301275351,44.01477292664319,8.115103471511022,3.28518933963283,1554269128.7808,49.71,8
TUN,Tunisia,2013,57.89872100706767,52.77997757856921,51.484364108437006,54.16662694392169,49.01472046969074,27.70258411651078,8.896283234498645,2.1744128074392,1058622582.18394,47.95,9
TUN,Tunisia,2014,61.00334541080459,53.41693283822974,49.77558516428192,53.54191090061931,51.58128540823039,42.1090386947742,10.16622888786759,2.03842746868013,1024754443.57724,48.85,8
TUN,Tunisia,2015,60.97423724974251,51.83172243460201,44.4602320702597,52.08426281836661,50.876038370341774,27.19045924114757,10.31379225719152,2.11999260597179,970521888.740202,46.52,8
TUN,Tunisia,2016,59.78215152876177,52.04321588965626,44.36670861253528,51.7518838843902,49.583440668820174,27.598701134675537,13.312288493593655,1.40344558640993,622569482.161978,46.29,8
TUN,Tunisia,2017,61.677969224426626,52.36156855964143,49.59683460589793,52.01268385104323,50.32778538455478,27.177701681974824,15.961193703239068,1.9233125677007,810936482.841997,48.71,6
TUN,Tunisia,2018,63.114440313026755,52.17171499514267,54.4346007544095,52.120196686629335,51.946097123072626,43.51081723676925,14.199465068412568,2.32248034984414,991385678.114219,50.93,6
TUN,Tunisia,2019,62.889072430563864,51.53848161325727,53.51103868836013,51.80181025367266,51.934348185685366,45.68758221569766,12.081693257768636,1.94487649950903,815012991.372017,50.37,7
TUN,Tunisia,2020,63.3477549584971,44.595488177250424,42.71104266256584,51.10467856784244,53.07117226760152,23.565489927633653,20.667800309773813,1.46634304906862,623075275.921852,47.56,7
TUN,Tunisia,2021,60.11115349073989,54.08548175144571,48.291312879709835,51.73204995147195,51.00241454820827,45.1459967406475,20.5817171754664,1.16289301361367,547411353.644915,48.95,8
TUN,Tunisia,2022,54.51013536238832,52.084866338856465,61.769271471431416,100.0,50.36072563719799,25.20210251865201,22.34938786246303,1.43159199894021,643213141.17869,60.08,7
TUN,Tunisia,2023,52.74474337163078,50.20536177991574,59.389015978236536,100.0,50.038628594460455,48.53539086081667,22.116013657656715,1.46351333844229,705491409.559272,59.39,6
TUN,Tunisia,2024,50.37346543241938,51.73614300092359,55.89069302249706,100.0,48.7248377683328,23.529039758568658,23.40512736757509,1.4797736580075,759601641.198674,57.24,9
LBY,Libya,2000,26.2351338331639,56.55564368238513,19.278778962780837,77.33877186018029,53.80775590528415,25.506461430344725,,0.368425619834711,141000000.0,37.41,13
LBY,Libya,2001,24.17002463860289,52.8217692265631,18.014142703147574,72.16691145644772,50.0,25.282292890595,,-0.389891046511628,-133000000.0,34.95,17
LBY,Libya,2002,22.10491544404188,52.33770227913757,39.4267698126743,86.3811323359651,54.70670250549379,25.209392552465005,,0.707942488082424,145000000.0,44.38,11
LBY,Libya,2003,23.807366865176068,61.765735258651574,46.47883142341184,84.45398327844741,55.92168224079095,25.27682536523525,,0.544437834622249,143000000.0,46.88,10
LBY,Libya,2004,26.90649885252306,56.363371419636415,49.78892262317589,88.95895710466594,56.790061318394216,25.439028617574483,,1.07782345154323,357000000.0,49.39,8
LBY,Libya,2005,27.18759940489348,61.28474480140083,46.62773278390739,92.94771334947998,58.99298545009055,25.64679458124497,,2.19289483627204,1038000000.0,49.66,9
LBY,Libya,2006,28.245011500963916,58.661226049073,50.75422203511547,91.70600052891452,58.62724739968837,26.231819794738165,,3.43460585952791,2064000000.0,50.82,9
LBY,Libya,2007,30.48566427268167,57.86898786691524,53.75086859150161,89.82471473673188,61.305646510792315,27.12302642837733,,6.89224565927254,4689000000.0,52.33,9
LBY,Libya,2008,32.53666980601384,53.70808780831359,54.056786157133686,89.38595241487391,61.44639073787199,27.959557808419007,,4.74139501074499,4111300000.0,52.74,8
LBY,Libya,2009,30.217576632106233,50.80115735322599,56.68415302577887,79.74501686097574,61.50722641318534,28.779686612381425,,2.25461670882223,1371000000.0,51.33,7
